TurId;Dato;Fylke;Område;Kommune;Holdeplass_Fra;Holdeplass_Til;Linjetype;Linjefylke;Linjenavn;Linjeretning;Tidspunkt_Faktisk_Ankomst_Holdeplass_Fra;Tidspunkt_Faktisk_Avgang_Holdeplass_Fra;Tidspunkt_Planlagt_Ankomst_Holdeplass_Fra;Tidspunkt_Planlagt_Avgang_Holdeplass_Fra;Kjøretøy_Kapasitet;Passasjerer_Ombord
6004-2020-07-07T20:25:00+02:00;07/07/2020;Oslo;Indre By;Gamle Oslo;Tøyen skole  (Plf D. fra Kampen);Tøyenkirken  (mot Grønland);Lokal;Oslo;60;1;20:53:57;20:55:14;20:55:00;20:55:00;33;1
10035-2020-08-22T16:40:00+02:00;22/08/2020;Viken;Nordøst;Lørenskog;Vittenberg;Strømsbergveien;Lokal;Viken;100;1;17:29:00;17:29:38;17:20:00;17:20:00;151;6
10001-2020-08-13T11:10:00+02:00;13/08/2020;Viken;Nordøst;Lillestrøm;Strømsbergveien;Stasjonsveien;Lokal;Viken;100;1;12:03:34;12:04:04;11:51:00;11:51:00;151;9
39501-2020-08-17T11:40:00+02:00;17/08/2020;Viken;Nordøst;Nittedal;Myrlia;Seterhaugen;Lokal;Viken;395;1;11:52:17;11:52:22;11:51:00;11:51:00;47;4
12006-2020-06-08T07:05:00+02:00;08/06/2020;Viken;Nordøst;Rælingen;Skytilveien;Løvenstad senter;Lokal;Viken;310;0;07:26:04;07:26:12;07:25:00;07:25:00;72;0
6003-2020-06-22T17:55:00+02:00;22/06/2020;Oslo;Nordøst;Bjerke;Linderud senter  (mot Erich Mogensøns vei);Veitvetstubben  (mot Linderud T);Lokal;Oslo;60;1;17:57:29;17:57:57;17:57:00;17:57:00;77;7
34014-2020-07-30T07:55:00+02:00;30/07/2020;Viken;Nordøst;Lillestrøm;Fjellsetveien;Brånåslia;Lokal;Viken;340;0;07:59:42;07:59:49;07:59:00;07:59:00;105;1
10020-2020-06-03T08:34:00+02:00;03/06/2020;Viken;Nordøst;Lørenskog;Georg Stangs vei (mot Furuset);Visperud (mot Furuset);Lokal;Viken;100;0;09:07:47;09:08:12;09:05:00;09:05:00;151;11
10006-2020-06-13T14:00:00+02:00;13/06/2020;Oslo;Nordøst;Alna;Sam Eydes vei  (mot Furuset);Furuset skole  (Karihaugveien fra sentrum);Lokal;Viken;100;1;14:23:52;14:24:18;14:20:00;14:20:00;151;-7
34007-2020-06-24T23:01:00+02:00;24/06/2020;Viken;Nordøst;Lillestrøm;Prost Holms vei;Vestvollen;Lokal;Viken;340;1;23:29:29;23:29:55;23:24:00;23:24:00;105;5
12503-2020-06-04T19:45:00+02:00;04/06/2020;Viken;Nordøst;Rælingen;Furukollen;Sæterveien;Lokal;Viken;310;0;19:53:51;19:54:47;19:54:00;19:54:00;76;1
34018-2020-08-19T18:01:00+02:00;19/08/2020;Viken;Nordøst;Lillestrøm;Tandberg;Kjeller bru;Lokal;Viken;340;0;18:15:27;18:15:38;18:14:00;18:14:00;105;4
10001-2020-08-02T08:00:00+02:00;02/08/2020;Viken;Nordøst;Lillestrøm;Nittedalsgata (mot Kjeller);Nannestadgata;Lokal;Viken;100;1;08:55:00;08:55:27;08:53:00;08:53:00;151;3
10008-2020-08-14T07:40:00+02:00;14/08/2020;Viken;Nordøst;Lillestrøm;Nittedalsgata (mot Kjeller);Nannestadgata;Lokal;Viken;100;1;08:33:19;08:33:26;08:33:00;08:33:00;151;14
6006-2020-07-01T07:40:00+02:00;01/07/2020;Oslo;Nordøst;Bjerke;Øvre Risløkka  (mot Kroklia);Kroklia  (mot Oreliveien);Lokal;Oslo;60;1;07:46:57;07:47:29;07:47:00;07:47:00;77;7
10009-2020-07-31T07:30:00+02:00;31/07/2020;Oslo;Nordøst;Alna;Fjellhus  (fra Ulven);Ole Deviks vei  (mot Smalvollveien);Lokal;Viken;100;1;07:43:47;07:44:11;07:42:00;07:42:00;151;33
10016-2020-07-03T00:45:00+02:00;02/07/2020;Viken;Nordøst;Lillestrøm;Nittedalsgata (mot Kjeller);Nannestadgata;Lokal;Viken;100;1;25:38:13;25:38:41;25:38:00;25:38:00;151;0
12006-2020-06-25T07:05:00+02:00;25/06/2020;Viken;Nordøst;Lørenskog;Vittenberg;Ahus;Lokal;Viken;310;0;07:33:32;07:33:38;07:32:00;07:32:00;72;7
10004-2020-07-02T21:59:00+02:00;02/07/2020;Viken;Nordøst;Lillestrøm;Forskningsparken (Kjeller);Nordsnoveien;Lokal;Viken;100;0;22:03:19;22:03:48;22:01:00;22:01:00;151;1
47011-2020-06-19T09:30:00+02:00;19/06/2020;Viken;Nordøst;Lillestrøm;Roald Amundsens gate;Vigernes;Lokal;Viken;480;1;09:34:21;09:34:25;09:34:00;09:34:00;106;5
39501-2020-07-01T09:40:00+02:00;01/07/2020;Viken;Nordøst;Nittedal;Holumskogen skole;Mortetjern;Lokal;Viken;395;1;09:44:44;09:44:50;09:44:00;09:44:00;47;1
10009-2020-06-04T09:44:00+02:00;04/06/2020;Viken;Nordøst;Lillestrøm;Jenseberget;Sagdalen;Lokal;Viken;100;0;09:58:42;09:58:48;09:57:00;09:57:00;151;16
47005-2020-07-15T07:30:00+02:00;15/07/2020;Viken;Nordøst;Lillestrøm;Tuen;Vinsnes;Lokal;Viken;480;1;07:38:51;07:39:15;07:38:00;07:38:00;106;6
10014-2020-07-18T16:20:00+02:00;18/07/2020;Viken;Nordøst;Lillestrøm;Frydenlundsgata;Sagdalen skole;Lokal;Viken;100;1;17:08:26;17:09:10;17:04:00;17:04:00;151;6
12005-2020-06-08T12:45:00+02:00;08/06/2020;Viken;Nordøst;Lørenskog;Vittenberg;Ahus;Lokal;Viken;310;0;13:03:34;13:03:48;13:02:00;13:02:00;72;5
47002-2020-06-06T09:02:00+02:00;06/06/2020;Viken;Nordøst;Lillestrøm;Riddersand skole;Gamle Fet rådhus;Lokal;Viken;480;0;09:04:35;09:04:47;09:03:00;09:03:00;106;0
34022-2020-06-18T19:01:00+02:00;18/06/2020;Viken;Nordøst;Lillestrøm;Selmer;Tandberg;Lokal;Viken;340;0;19:16:08;19:16:12;19:13:00;19:13:00;105;4
39502-2020-07-31T13:26:00+02:00;31/07/2020;Viken;Nordøst;Nittedal;Briskeveien;Gjelleråstoppen;Lokal;Viken;395;0;14:11:57;14:12:03;14:13:00;14:13:00;47;-3
10009-2020-06-07T17:44:00+02:00;07/06/2020;Viken;Nordøst;Lørenskog;Lørenskog sentrum (plattform 4);Snorres vei (mot Furuset);Lokal;Viken;100;0;18:12:56;18:13:48;18:12:00;18:12:00;151;9
10018-2020-07-22T23:30:00+02:00;22/07/2020;Viken;Nordøst;Lillestrøm;Kjeller;Fritidshuset;Lokal;Viken;100;1;24:33:13;24:33:43;24:33:00;24:33:00;151;7
47005-2020-07-23T17:30:00+02:00;23/07/2020;Viken;Nordøst;Lillestrøm;Klokkerud;Skjønhaug i Fet;Lokal;Viken;480;1;17:48:37;17:48:40;17:48:00;17:48:00;106;17
12004-2020-07-25T11:15:00+02:00;25/07/2020;Viken;Nordøst;Lørenskog;Rasta skole;Vallerudlia;Lokal;Viken;310;0;11:45:22;11:45:26;11:44:00;11:44:00;72;0
39502-2020-08-18T13:26:00+02:00;18/08/2020;Viken;Nordøst;Nittedal;Holumskogen skole;Velhuset;Lokal;Viken;395;0;14:18:39;14:18:47;14:18:00;14:18:00;47;-8
10006-2020-08-28T09:20:00+02:00;28/08/2020;Viken;Nordøst;Lillestrøm;Nordsnoveien;Forskningsparken (Kjeller);Lokal;Viken;100;1;10:22:52;10:22:58;10:21:00;10:21:00;151;0
12004-2020-07-26T16:15:00+02:00;26/07/2020;Viken;Nordøst;Rælingen;Kurlandsveien;Frydenbergveien;Lokal;Viken;310;0;16:29:53;16:29:59;16:27:00;16:27:00;72;4
10014-2020-06-12T15:54:00+02:00;12/06/2020;Oslo;Nordøst;Stovner;Karihaugen  (mot Furuset);Folkvangveien  (mot Furuset);Lokal;Viken;100;0;16:34:09;16:34:39;16:27:00;16:27:00;151;7
12012-2020-07-31T16:05:00+02:00;31/07/2020;Viken;Nordøst;Rælingen;Kurlandsveien;Frydenbergveien;Lokal;Viken;310;0;16:27:19;16:27:57;16:27:00;16:27:00;72;2
34034-2020-08-12T17:45:00+02:00;12/08/2020;Viken;Nordøst;Lillestrøm;Brauterkrysset;Måsasvingen vest;Lokal;Viken;340;0;18:06:32;18:06:48;18:05:00;18:05:00;105;4
10016-2020-07-29T18:00:00+02:00;29/07/2020;Oslo;Nordøst;Alna;Fjellhus  (fra Ulven);Ole Deviks vei  (mot Smalvollveien);Lokal;Viken;100;1;18:13:51;18:13:55;18:12:00;18:12:00;151;14
6002-2020-06-09T09:25:00+02:00;09/06/2020;Oslo;Indre By;Grünerløkka;Ensjøveien  (mot Tøyen);Kampen park  (mot Tøyen);Lokal;Oslo;60;1;09:48:14;09:48:22;09:47:00;09:47:00;33;2
10001-2020-08-09T14:10:00+02:00;09/08/2020;Viken;Nordøst;Lillestrøm;Nannestadgata;Vestbygata;Lokal;Viken;100;1;15:07:57;15:08:10;15:04:00;15:04:00;151;1
10001-2020-08-10T04:14:00+02:00;10/08/2020;Viken;Nordøst;Lillestrøm;Bjørnsons gate;Nittedalsgata (mot Lillestrøm);Lokal;Viken;100;0;04:22:08;04:22:13;04:20:00;04:20:00;151;8
34024-2020-07-31T21:01:00+02:00;31/07/2020;Viken;Nordøst;Lillestrøm;Nordsnoveien;Brauterkrysset;Lokal;Viken;340;0;21:27:25;21:27:33;21:25:00;21:25:00;105;7
10010-2020-07-10T18:59:00+02:00;10/07/2020;Viken;Nordøst;Lillestrøm;Nittedalsgata (mot Lillestrøm);Lillestrøm bussterminal (Plattform 20);Lokal;Viken;100;0;19:07:29;19:08:01;19:06:00;19:06:00;151;4
34006-2020-08-11T19:31:00+02:00;11/08/2020;Viken;Nordøst;Lillestrøm;Vestengveien;Holtveien;Lokal;Viken;340;1;19:42:49;19:43:16;19:43:00;19:43:00;105;8
10006-2020-08-04T09:20:00+02:00;04/08/2020;Viken;Nordøst;Lillestrøm;Forskningsparken (Kjeller);Kjeller;Lokal;Viken;100;1;10:22:18;10:22:52;10:22:00;10:22:00;151;-5
10001-2020-08-09T14:10:00+02:00;09/08/2020;Viken;Nordøst;Lillestrøm;Lillestrøm bussterminal (Plattform 18);Nittedalsgata (mot Kjeller);Lokal;Viken;100;1;15:04:56;15:05:36;15:00:00;15:00:00;151;3
34028-2020-08-20T13:01:00+02:00;20/08/2020;Viken;Nordøst;Lillestrøm;Nittedalsgata (mot Kjeller);Nannestadgata;Lokal;Viken;340;1;13:05:35;13:05:48;13:03:00;13:03:00;105;4
12008-2020-07-29T10:56:00+02:00;29/07/2020;Viken;Nordøst;Lørenskog;Knatten (Solheimsveien);Kloppaveien;Lokal;Viken;310;1;11:09:04;11:09:38;11:06:00;11:06:00;72;5
10003-2020-06-10T06:00:00+02:00;10/06/2020;Oslo;Nordøst;Alna;Ole Deviks vei  (mot Smalvollveien);Smalvollveien  (mot Vollaveien);Lokal;Viken;100;1;06:14:43;06:15:23;06:13:00;06:13:00;151;17
12502-2020-08-11T11:15:00+02:00;11/08/2020;Viken;Nordøst;Rælingen;Petrinehøy;Furukollen;Lokal;Viken;310;0;11:24:11;11:24:17;11:23:00;11:23:00;76;8
39502-2020-06-23T10:40:00+02:00;23/06/2020;Viken;Nordøst;Nittedal;Betel;Nittedal stasjon;Lokal;Viken;395;1;11:30:01;11:30:07;11:28:00;11:28:00;47;4
10017-2020-06-11T20:00:00+02:00;11/06/2020;Oslo;Nordøst;Alna;Karihaugen  (mot Lørenskog);Visperud (mot Solheim);Lokal;Viken;100;1;20:32:00;20:32:25;20:27:00;20:27:00;151;7
47011-2020-06-24T13:02:00+02:00;24/06/2020;Viken;Nordøst;Lillestrøm;Riddersand skole;Gamle Fet rådhus;Lokal;Viken;480;0;13:04:08;13:04:24;13:03:00;13:03:00;106;0
12008-2020-08-27T15:05:00+02:00;27/08/2020;Viken;Nordøst;Rælingen;Kurlandsveien;Frydenbergveien;Lokal;Viken;310;0;15:29:59;15:30:04;15:27:00;15:27:00;72;8
10018-2020-07-20T23:30:00+02:00;20/07/2020;Viken;Nordøst;Lillestrøm;Nordsnoveien;Forskningsparken (Kjeller);Lokal;Viken;100;1;24:30:49;24:31:19;24:31:00;24:31:00;151;-2
6002-2020-06-30T20:32:00+02:00;30/06/2020;Oslo;Indre By;Sentrum;Vippetangen (påstigning);Jernbanetorget (Plf. D – ved Trafikanten);Lokal;Oslo;60;0;20:17:01;20:34:47;20:32:00;20:32:00;33;0
34017-2020-06-17T12:46:00+02:00;17/06/2020;Viken;Nordøst;Lillestrøm;Fjellsetveien;Brånås skole;Lokal;Viken;340;1;13:13:39;13:13:44;13:08:00;13:08:00;105;3
39501-2020-08-14T17:10:00+02:00;14/08/2020;Viken;Nordøst;Nittedal;Skyset;Ulverud skole;Lokal;Viken;396;1;17:26:34;17:26:40;17:24:00;17:24:00;47;0
10019-2020-08-05T14:44:00+02:00;05/08/2020;Oslo;Nordøst;Alna;IKEA Furuset  (mot Kjelsrud);Kjelsrud  (fra Furuset);Lokal;Viken;100;0;15:32:47;15:33:04;15:27:00;15:27:00;151;21
34040-2020-06-11T14:55:00+02:00;11/06/2020;Viken;Nordøst;Lillestrøm;Skedsmokorset (Plattform 1);Midtskogveien;Lokal;Viken;340;0;14:54:51;14:57:27;14:55:00;14:55:00;105;0
12001-2020-06-17T16:05:00+02:00;17/06/2020;Viken;Nordøst;Rælingen;Dammensvika;Orderud;Lokal;Viken;310;0;16:08:56;16:09:02;16:06:00;16:06:00;72;8
47005-2020-07-30T16:13:00+02:00;30/07/2020;Viken;Nordøst;Lillestrøm;Åsveien;Råmyra;Lokal;Viken;480;0;16:59:58;17:00:00;16:57:00;16:57:00;106;7
36502-2020-08-28T05:55:00+02:00;28/08/2020;Viken;Nordøst;Lillestrøm;Kjeller;Forskningsparken (Kjeller);Lokal;Viken;340;0;06:13:51;06:14:02;06:13:00;06:13:00;105;3
34015-2020-06-19T18:01:00+02:00;19/06/2020;Viken;Nordøst;Lillestrøm;Tandberg;Selmer;Lokal;Viken;340;1;18:21:11;18:21:16;18:20:00;18:20:00;105;10
39502-2020-06-08T19:10:00+02:00;08/06/2020;Viken;Nordøst;Nittedal;Slattum (kun for Hastop);Hauger;Lokal;Viken;395;1;:;19:40:31;19:38:00;19:38:00;47;1
10011-2020-07-16T07:30:00+02:00;16/07/2020;Viken;Nordøst;Lillestrøm;Stasjonsveien;Frydenlundsgata;Lokal;Viken;100;1;08:17:16;08:17:45;08:13:00;08:13:00;151;5
12007-2020-06-14T18:56:00+02:00;14/06/2020;Viken;Nordøst;Rælingen;Løvenstad senter;Skytilveien;Lokal;Viken;310;1;19:19:22;19:19:47;19:19:00;19:19:00;72;6
10003-2020-08-29T21:59:00+02:00;29/08/2020;Oslo;Nordøst;Bjerke;Haraldrudveien  (mot Ulvenveien);Persveien  (mot Ulvenkrysset);Lokal;Viken;100;0;22:51:39;22:51:46;22:49:00;22:49:00;151;-1
10008-2020-06-28T23:45:00+02:00;28/06/2020;Viken;Nordøst;Lillestrøm;Sagdalen skole;Sagdalen;Lokal;Viken;100;1;24:34:08;24:34:17;24:29:00;24:29:00;151;12
34027-2020-06-30T07:35:00+02:00;30/06/2020;Viken;Nordøst;Lillestrøm;Holtveien;Vestengveien;Lokal;Viken;340;0;07:50:53;07:50:58;07:51:00;07:51:00;105;6
34015-2020-07-31T19:31:00+02:00;31/07/2020;Viken;Nordøst;Lillestrøm;Brånåslia;Lund i Brånåsdalen;Lokal;Viken;340;0;19:36:49;19:37:16;19:36:00;19:36:00;105;2
16051-2020-07-14T07:24:00+02:00;14/07/2020;Viken;Vest;Bærum;Sleiverudåsen (kun for Hastop);Guldbrandslia;Ekspress;Viken;150E;0;07:29:20;07:29:26;07:27:00;07:27:00;112;0
6004-2020-06-06T12:47:00+02:00;06/06/2020;Oslo;Nordøst;Bjerke;Veitvetstubben  (mot Linderud senter);Linderud senter  ( på brua mot Kolås);Lokal;Oslo;60;0;13:29:03;13:29:11;13:33:00;13:33:00;33;14
10032-2020-06-20T09:44:00+02:00;20/06/2020;Viken;Nordøst;Lillestrøm;Forskningsparken (Kjeller);Nordsnoveien;Lokal;Viken;100;0;09:46:31;09:46:39;09:46:00;09:46:00;151;2
10006-2020-08-13T17:54:00+02:00;13/08/2020;Viken;Nordøst;Lillestrøm;Forskningsparken (Kjeller);Nordsnoveien;Lokal;Viken;100;0;17:56:52;17:57:18;17:56:00;17:56:00;151;6
10010-2020-06-18T18:24:00+02:00;18/06/2020;Oslo;Nordøst;Stovner;Karihaugen  (mot Furuset);Folkvangveien  (mot Furuset);Lokal;Viken;100;0;19:00:49;19:01:31;18:57:00;18:57:00;151;6
10033-2020-07-25T22:29:00+02:00;25/07/2020;Viken;Nordøst;Lillestrøm;Strømsbergveien;Vittenberg;Lokal;Viken;100;0;22:50:19;22:50:50;22:49:00;22:49:00;151;7
10007-2020-07-05T10:29:00+02:00;05/07/2020;Oslo;Nordøst;Alna;Kjelsrud  (fra Furuset);Alfaset  (mot Vollaveien);Lokal;Viken;100;0;11:13:59;11:14:09;11:14:00;11:14:00;151;10
10002-2020-07-15T14:50:00+02:00;15/07/2020;Viken;Nordøst;Lørenskog;Georg Stangs vei (mot Solheim);Snorres vei (mot Solheim);Lokal;Viken;100;1;15:28:21;15:28:28;15:20:00;15:20:00;151;24
34034-2020-08-24T20:31:00+02:00;24/08/2020;Viken;Nordøst;Lillestrøm;Vestbygata;Bjørnsons gate;Lokal;Viken;340;0;20:57:51;20:57:58;20:57:00;20:57:00;105;4
10002-2020-06-23T08:30:00+02:00;23/06/2020;Viken;Nordøst;Lillestrøm;Jonas Lies gate;Lillestrøm bussterminal (Plattform 18);Lokal;Viken;100;1;09:21:15;09:21:39;09:19:00;09:19:00;151;6
10003-2020-07-01T07:24:00+02:00;01/07/2020;Viken;Nordøst;Lørenskog;Knatten (Solheimsveien);Lørenskog sentrum (plattform 4);Lokal;Viken;100;0;07:51:47;07:52:17;07:51:00;07:51:00;151;14
6004-2020-07-19T17:25:00+02:00;19/07/2020;Oslo;Indre By;Gamle Oslo;Kampen park  (mot Tøyen);Kampen   (mot Tøyen);Lokal;Oslo;60;1;17:48:16;17:49:13;17:49:00;17:49:00;33;1
10019-2020-08-04T21:29:00+02:00;04/08/2020;Viken;Nordøst;Lillestrøm;Sagdalen;Sagdalen skole;Lokal;Viken;100;0;21:44:43;21:44:51;21:43:00;21:43:00;151;6
10007-2020-08-26T16:54:00+02:00;26/08/2020;Viken;Nordøst;Lillestrøm;Bjørnsons gate;Nittedalsgata (mot Lillestrøm);Lokal;Viken;100;0;17:01:58;17:02:22;17:00:00;17:00:00;151;15
6006-2020-06-02T09:40:00+02:00;02/06/2020;Oslo;Nordøst;Bjerke;Økernbråten  (i Brobekkveien);Øvre Risløkka  (mot Kroklia);Lokal;Oslo;60;1;09:59:39;09:59:47;09:46:00;09:46:00;77;6
6003-2020-08-28T05:55:00+02:00;28/08/2020;Oslo;Indre By;Sentrum;Jernbanetorget (Plf. A – ved apoteket);Vippetangen  (avstigning);Lokal;Oslo;60;1;06:32:30;06:33:08;06:33:00;06:33:00;33;4
6003-2020-07-02T05:55:00+02:00;02/07/2020;Oslo;Nordøst;Bjerke;Linderud senter  (mot Erich Mogensøns vei);Veitvetstubben  (mot Linderud T);Lokal;Oslo;60;1;05:56:39;05:56:47;05:57:00;05:57:00;33;-1
10018-2020-07-05T20:59:00+02:00;05/07/2020;Viken;Nordøst;Lillestrøm;Brauterkrysset;Måsasvingen vest;Lokal;Viken;100;0;21:04:13;21:04:34;21:02:00;21:02:00;151;4
39502-2020-08-27T19:10:00+02:00;27/08/2020;Viken;Nordøst;Nittedal;Industriveien;Myrlia;Lokal;Viken;395;1;19:23:06;19:23:11;19:20:00;19:20:00;47;0
39502-2020-06-05T10:40:00+02:00;05/06/2020;Viken;Nordøst;Nittedal;Nygård barnehage;Nygårdssvingen;Lokal;Viken;395;1;11:23:37;11:24:24;11:17:00;11:17:00;47;6
10002-2020-06-25T05:45:00+02:00;25/06/2020;Viken;Nordøst;Lillestrøm;Sagdalen skole;Sagdalen;Lokal;Viken;100;1;06:31:22;06:31:56;06:29:00;06:29:00;151;17
6003-2020-06-01T13:32:00+02:00;01/06/2020;Oslo;Indre By;Sentrum;Jernbanetorget (Plf. D – ved Trafikanten);Oslo bussterminal (Plf B13);Lokal;Oslo;60;0;13:38:01;13:38:59;13:43:00;13:43:00;77;1
12008-2020-07-24T13:15:00+02:00;24/07/2020;Viken;Nordøst;Lørenskog;Vallerudveien;Glenneveien;Lokal;Viken;310;0;13:44:10;13:44:17;13:43:00;13:43:00;72;-5
10014-2020-07-23T23:15:00+02:00;23/07/2020;Viken;Nordøst;Lillestrøm;Lillestrøm bussterminal (Plattform 18);Nittedalsgata (mot Kjeller);Lokal;Viken;100;1;24:06:25;24:08:32;24:05:00;24:05:00;151;8
34016-2020-08-29T18:01:00+02:00;29/08/2020;Viken;Nordøst;Lillestrøm;Nannestadgata;Vestbygata;Lokal;Viken;340;1;18:06:38;18:07:14;18:04:00;18:04:00;105;14
6004-2020-06-28T23:40:00+02:00;28/06/2020;Oslo;Nordøst;Bjerke;Nedre Risløkka;Rabbeveien;Lokal;Oslo;60;0;24:05:56;24:06:12;24:08:00;24:08:00;33;4
10008-2020-06-30T09:30:00+02:00;30/06/2020;Viken;Nordøst;Lillestrøm;Sagdalen;Jenseberget;Lokal;Viken;100;1;10:21:26;10:21:53;10:16:00;10:16:00;151;2
43115-2020-08-21T16:21:00+02:00;21/08/2020;Viken;Nordøst;Eidsvoll;Bårliåsen;Bårlidalen;Skole;Viken;3780;1;16:49:25;16:49:28;16:46:00;16:46:00;71;0
10003-2020-08-28T08:50:00+02:00;28/08/2020;Viken;Nordøst;Lillestrøm;Måsasvingen vest;Brauterkrysset;Lokal;Viken;100;1;09:49:20;09:49:42;09:49:00;09:49:00;151;1
12011-2020-06-01T14:15:00+02:00;01/06/2020;Viken;Nordøst;Lørenskog;Glenneveien;Rasta skole;Lokal;Viken;310;0;14:47:42;14:47:47;14:44:00;14:44:00;72;2
10004-2020-06-10T10:20:00+02:00;10/06/2020;Oslo;Nordøst;Alna;Kjelsrud  (mot Furuset);IKEA Furuset  (mot Furuset);Lokal;Viken;100;1;10:41:44;10:41:50;10:38:00;10:38:00;151;9
10015-2020-08-05T16:54:00+02:00;05/08/2020;Viken;Nordøst;Lørenskog;Georg Stangs vei (mot Furuset);Visperud (mot Furuset);Lokal;Viken;100;0;17:29:43;17:29:54;17:25:00;17:25:00;151;14
34001-2020-07-19T18:31:00+02:00;19/07/2020;Viken;Nordøst;Lillestrøm;Vestengveien;Holtveien;Lokal;Viken;340;1;18:42:57;18:43:03;18:43:00;18:43:00;105;3
34021-2020-08-18T19:31:00+02:00;18/08/2020;Viken;Nordøst;Lillestrøm;Tandberg;Kjeller bru;Lokal;Viken;340;0;19:44:24;19:44:51;19:44:00;19:44:00;105;3
34033-2020-06-18T17:35:00+02:00;18/06/2020;Viken;Nordøst;Lillestrøm;Vestengveien;Kjeller;Lokal;Viken;340;0;17:53:09;17:53:13;17:52:00;17:52:00;105;-1
10019-2020-07-13T23:59:00+02:00;13/07/2020;Viken;Nordøst;Lillestrøm;Måsasvingen vest;Vestbygata;Lokal;Viken;100;0;24:05:43;24:06:08;24:03:00;24:03:00;151;0
12014-2020-08-17T19:26:00+02:00;17/08/2020;Viken;Nordøst;Lillestrøm;Strømsbergveien;Stasjonsveien;Lokal;Viken;310;1;19:43:24;19:43:30;19:44:00;19:44:00;72;1
47003-2020-07-12T11:02:00+02:00;12/07/2020;Viken;Nordøst;Lillestrøm;Hovinhøgda;Hovinbakken;Lokal;Viken;480;0;11:09:01;11:09:05;11:07:00;11:07:00;106;2
10020-2020-07-26T13:50:00+02:00;26/07/2020;Viken;Nordøst;Lillestrøm;Sagdalen skole;Sagdalen;Lokal;Viken;100;1;14:37:10;14:37:22;14:34:00;14:34:00;151;2
34017-2020-06-25T18:31:00+02:00;25/06/2020;Viken;Nordøst;Lillestrøm;Nordsnoveien;Forskningsparken (Kjeller);Lokal;Viken;340;1;18:40:10;18:40:17;18:40:00;18:40:00;105;7
6002-2020-07-18T15:32:00+02:00;18/07/2020;Oslo;Indre By;Gamle Oslo;Kampen   (mot Hasle);Kampen park  (mot Hasle);Lokal;Oslo;60;0;15:50:18;15:51:02;15:54:00;15:54:00;33;19
47011-2020-08-18T09:02:00+02:00;18/08/2020;Viken;Nordøst;Lillestrøm;Leiv Eirikssons gate;St. Olavs gate;Lokal;Viken;480;0;09:16:30;09:16:36;09:14:00;09:14:00;106;13
12005-2020-07-05T20:15:00+02:00;05/07/2020;Viken;Nordøst;Lørenskog;Triaden ( Gamlevn.);Vallerudveien;Lokal;Viken;310;0;20:43:28;20:43:31;20:42:00;20:42:00;72;3
15053-2020-08-10T07:09:00+02:00;10/08/2020;Oslo;Indre By;Frogner;Vika atrium (mot sentrum);Nationaltheatret (plf F i Munkedamsv m Stortingsg);Ekspress;Viken;150E;0;07:44:50;07:45:14;07:39:00;07:39:00;112;2
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
